nerd,params,country,score
Technically Savvy,Reliability,Suriname,0.16666666666666666
Technically Savvy,Reliability,Bhutan,0.3
Technically Savvy,Reliability,Rwanda,0.19999999999999998
Technically Savvy,Reliability,Belize,0.13333333333333333
Technically Savvy,Reliability,Botswana,0.16666666666666666
Technically Savvy,Reliability,"Virgin Islands, U.S.",0.45
Technically Savvy,Reliability,Niger,0.1857142857142857
Technically Savvy,Reliability,Gambia,0.19999999999999998
Technically Savvy,Reliability,Equatorial Guinea,0.19999999999999998
Technically Savvy,Reliability,Swaziland,0.39999999999999997
Technically Savvy,User Reviews,France,0.16873255164712217
Technically Savvy,User Reviews,Morocco,0.13973799126637554
Technically Savvy,User Reviews,Germany,0.19091187270501742
Technically Savvy,User Reviews,Italy,0.2105405153967795
Technically Savvy,User Reviews,Argentina,0.1899112187247781
Technically Savvy,User Reviews,Mexico,0.17069158878504692
Technically Savvy,User Reviews,Costa Rica,0.20809248554913304
Technically Savvy,User Reviews,Cuba,0.1738095238095238
Technically Savvy,User Reviews,United States,0.1595720578980492
Technically Savvy,User Reviews,Canada,0.1737714987714989
Technically Savvy,User Reviews,Switzerland,0.17377690802348306
Technically Savvy,User Reviews,Turkey,0.2592105263157894
Technically Savvy,User Reviews,Thailand,0.22096774193548385
Technically Savvy,User Reviews,Brazil,0.15317781043350498
Technically Savvy,User Reviews,United Kingdom,0.19585121602288935
Technically Savvy,User Reviews,New Zealand,0.17871287128712876
Technically Savvy,User Reviews,Latvia,0.19230769230769232
Technically Savvy,User Reviews,Denmark,0.1935185185185185
Technically Savvy,User Reviews,Ireland,0.21488095238095234
Technically Savvy,User Reviews,Czech Republic,0.23636363636363636
Technically Savvy,User Reviews,nan,0.22903225806451616
Technically Savvy,User Reviews,Spain,0.23175524787851717
Technically Savvy,User Reviews,Australia,0.2233970753655792
Technically Savvy,User Reviews,Panama,0.11199999999999997
Technically Savvy,User Reviews,Chile,0.21381031613976706
Technically Savvy,User Reviews,Greece,0.22448979591836737
Technically Savvy,User Reviews,Portugal,0.2102564102564103
Technically Savvy,User Reviews,Venezuela,0.16909788867562378
Technically Savvy,User Reviews,Netherlands,0.20696969696969691
Technically Savvy,User Reviews,Bulgaria,0.19452054794520546
Technically Savvy,User Reviews,Ghana,0.20930232558139536
Technically Savvy,User Reviews,United Arab Emirates,0.23544303797468352
Technically Savvy,User Reviews,French Guiana,0.21999999999999997
Technically Savvy,User Reviews,Indonesia,0.18670360110803325
Technically Savvy,User Reviews,Paraguay,0.23853211009174322
Technically Savvy,User Reviews,Vietnam,0.26944444444444443
Technically Savvy,User Reviews,Belgium,0.16275303643724676
Technically Savvy,User Reviews,Taiwan,0.1708333333333333
Technically Savvy,User Reviews,Congo,0.21999999999999997
Technically Savvy,User Reviews,China,0.29545454545454536
Technically Savvy,User Reviews,Senegal,0.15686274509803919
Technically Savvy,User Reviews,Martinique,0.06363636363636366
Technically Savvy,User Reviews,Colombia,0.17637969094922745
Technically Savvy,User Reviews,India,0.19029078363725987
Technically Savvy,User Reviews,Malaysia,0.23093525179856111
Technically Savvy,User Reviews,Cameroon,0.09480519480519478
Technically Savvy,User Reviews,Algeria,0.12208333333333336
Technically Savvy,User Reviews,Puerto Rico,0.15128205128205127
Technically Savvy,User Reviews,Finland,0.2698113207547169
Technically Savvy,User Reviews,Philippines,0.20418848167539275
Technically Savvy,User Reviews,Ukraine,0.23846153846153847
Technically Savvy,User Reviews,Croatia,0.2600000000000001
Technically Savvy,User Reviews,Ecuador,0.1646112600536193
Technically Savvy,User Reviews,Japan,0.12698412698412698
Technically Savvy,User Reviews,Singapore,0.26708860759493674
Technically Savvy,User Reviews,Nigeria,0.1827338129496403
Technically Savvy,User Reviews,Sri Lanka,0.2452380952380952
Technically Savvy,User Reviews,Peru,0.17841945288753794
Technically Savvy,User Reviews,Uruguay,0.2011173184357542
Technically Savvy,User Reviews,Dominican Republic,0.158974358974359
Technically Savvy,User Reviews,Austria,0.21020833333333322
Technically Savvy,User Reviews,Pakistan,0.16293706293706292
Technically Savvy,User Reviews,Bolivia,0.15763888888888886
Technically Savvy,User Reviews,Serbia,0.2569767441860465
Technically Savvy,User Reviews,Mauritius,0.18214285714285713
Technically Savvy,User Reviews,Trinidad and Tobago,0.15625
Technically Savvy,User Reviews,Bahrain,0.07272727272727274
Technically Savvy,User Reviews,Cote D'Ivoire,0.17333333333333334
Technically Savvy,User Reviews,Hong Kong,0.22727272727272724
Technically Savvy,User Reviews,Cambodia,0.08000000000000002
Technically Savvy,User Reviews,Nepal,0.1694915254237288
Technically Savvy,User Reviews,Haiti,0.12
Technically Savvy,User Reviews,"Korea, Republic of",0.2541666666666666
Technically Savvy,User Reviews,New Caledonia,0.14423076923076922
Technically Savvy,User Reviews,Sweden,0.1971631205673759
Technically Savvy,User Reviews,Romania,0.21361256544502633
Technically Savvy,User Reviews,Guatemala,0.13028571428571428
Technically Savvy,User Reviews,Anonymous Proxy,0.1523809523809524
Technically Savvy,User Reviews,El Salvador,0.15684931506849314
Technically Savvy,User Reviews,Kazakhstan,0.08333333333333333
Technically Savvy,User Reviews,Guyana,0.15
Technically Savvy,User Reviews,Kuwait,0.27777777777777773
Technically Savvy,User Reviews,Bangladesh,0.16521739130434782
Technically Savvy,User Reviews,French Polynesia,0.19090909090909092
Technically Savvy,User Reviews,Russian Federation,0.19797979797979795
Technically Savvy,User Reviews,Israel,0.21111111111111108
Technically Savvy,User Reviews,Afghanistan,0.23999999999999994
Technically Savvy,User Reviews,Kenya,0.1813953488372093
Technically Savvy,User Reviews,Oman,0.35
Technically Savvy,User Reviews,Norway,0.20495867768595044
Technically Savvy,User Reviews,Bosnia and Herzegovina,0.3357142857142857
Technically Savvy,User Reviews,Reunion,0.17375886524822692
Technically Savvy,User Reviews,"Iran, Islamic Republic of",0.2046875
Technically Savvy,User Reviews,South Africa,0.16292682926829272
Technically Savvy,User Reviews,Madagascar,0.1644067796610169
Technically Savvy,User Reviews,Tunisia,0.14
Technically Savvy,User Reviews,Uganda,0.07931034482758621
Technically Savvy,User Reviews,Albania,0.121875
Technically Savvy,User Reviews,Hungary,0.2254901960784314
Technically Savvy,User Reviews,Lithuania,0.175609756097561
Technically Savvy,User Reviews,Slovakia,0.27368421052631575
Technically Savvy,User Reviews,Egypt,0.21967213114754097
Technically Savvy,User Reviews,Lebanon,0.21923076923076923
Technically Savvy,User Reviews,Myanmar,0.13809523809523808
Technically Savvy,User Reviews,Ethiopia,0.3285714285714286
Technically Savvy,User Reviews,Estonia,0.30624999999999997
Technically Savvy,User Reviews,Lesotho,0.15
Technically Savvy,User Reviews,"Tanzania, United Republic of",0.23333333333333336
Technically Savvy,User Reviews,Europe,0.23703703703703702
Technically Savvy,User Reviews,Namibia,0.15
Technically Savvy,User Reviews,Zimbabwe,0.14444444444444443
Technically Savvy,User Reviews,Poland,0.18705882352941178
Technically Savvy,User Reviews,Honduras,0.13863636363636364
Technically Savvy,User Reviews,Cyprus,0.3416666666666666
Technically Savvy,User Reviews,Iceland,0.20714285714285713
Technically Savvy,User Reviews,Belarus,0.3176470588235294
Technically Savvy,User Reviews,Sudan,0.11249999999999999
Technically Savvy,User Reviews,Asia/Pacific Region,0.3857142857142857
Technically Savvy,User Reviews,Luxembourg,0.18735632183908044
Technically Savvy,User Reviews,Guernsey,0.26666666666666666
Technically Savvy,User Reviews,Malta,0.25384615384615383
Technically Savvy,User Reviews,Mali,0.1260869565217391
Technically Savvy,User Reviews,Togo,0.0611111111111111
Technically Savvy,User Reviews,Qatar,0.30588235294117644
Technically Savvy,User Reviews,Mozambique,0.07499999999999998
Technically Savvy,User Reviews,Slovenia,0.17674418604651165
Technically Savvy,User Reviews,Liberia,0.3
Technically Savvy,User Reviews,Burkina Faso,0.175
Technically Savvy,User Reviews,Georgia,0.28333333333333327
Technically Savvy,User Reviews,Mauritania,0.4333333333333333
Technically Savvy,User Reviews,Monaco,0.2583333333333333
Technically Savvy,User Reviews,Guadeloupe,0.124
Technically Savvy,User Reviews,Saudi Arabia,0.175
Technically Savvy,User Reviews,Isle of Man,0.825
Technically Savvy,User Reviews,Gabon,0.10526315789473684
Technically Savvy,User Reviews,Brunei Darussalam,0.22000000000000003
Technically Savvy,User Reviews,Benin,0.10370370370370371
Technically Savvy,User Reviews,Burundi,0.3
Technically Savvy,User Reviews,Armenia,0.19999999999999998
Technically Savvy,User Reviews,Jordan,0.23333333333333334
Technically Savvy,User Reviews,Nicaragua,0.1693877551020408
Technically Savvy,User Reviews,Saint Pierre and Miquelon,0.18
Technically Savvy,User Reviews,San Marino,0.18571428571428572
Technically Savvy,User Reviews,Montenegro,0.19999999999999998
Technically Savvy,User Reviews,Bahamas,0.33999999999999997
Technically Savvy,User Reviews,Guinea,0.01818181818181818
Technically Savvy,User Reviews,"Moldova, Republic of",0.13333333333333333
Technically Savvy,User Reviews,"Congo, The Democratic Republic of the",0.07333333333333332
Technically Savvy,User Reviews,Syrian Arab Republic,0.26666666666666666
Technically Savvy,User Reviews,Macedonia,0.19999999999999998
Technically Savvy,User Reviews,Azerbaijan,0.2
Technically Savvy,User Reviews,Iraq,0.12666666666666665
Technically Savvy,User Reviews,Mongolia,0.049999999999999996
Technically Savvy,User Reviews,Jersey,0.07499999999999998
Technically Savvy,User Reviews,Maldives,0.16666666666666666
Technically Savvy,User Reviews,Malawi,0.049999999999999996
Technically Savvy,User Reviews,Barbados,0.16666666666666666
Technically Savvy,User Reviews,Fiji,0.09999999999999999
Technically Savvy,User Reviews,Guam,0.2
Technically Savvy,User Reviews,Liechtenstein,0.18333333333333332
Technically Savvy,User Reviews,Angola,0.09999999999999999
Technically Savvy,User Reviews,Botswana,0.2333333333333333
Technically Savvy,User Reviews,Mayotte,0.09999999999999999
Technically Savvy,User Reviews,Saint Lucia,0.5
Technically Savvy,User Reviews,Andorra,0.06666666666666667
Technically Savvy,User Reviews,Zambia,0.0875
Technically Savvy,User Reviews,Papua New Guinea,0.5333333333333333
Technically Savvy,User Reviews,Suriname,0.13333333333333333
Technically Savvy,User Reviews,Bhutan,0.09999999999999999
Technically Savvy,User Reviews,Rwanda,0.12
Technically Savvy,User Reviews,Belize,0.16666666666666666
Technically Savvy,User Reviews,Solomon Islands,0.05
Technically Savvy,User Reviews,"Virgin Islands, U.S.",0.09999999999999999
Technically Savvy,User Reviews,Niger,0.04285714285714286
Technically Savvy,User Reviews,Gambia,0.09999999999999998
Technically Savvy,User Reviews,Equatorial Guinea,0.7
Technically Savvy,User Reviews,Swaziland,0.2
Technically Savvy,Convenience,France,0.14808965462231852
Technically Savvy,Convenience,Morocco,0.1475982532751092
Technically Savvy,Convenience,Italy,0.10155363289608363
Technically Savvy,Convenience,Panama,0.06266666666666666
Technically Savvy,Convenience,Belgium,0.13552631578947372
Technically Savvy,Convenience,Switzerland,0.11187214611872154
Technically Savvy,Convenience,Algeria,0.1141666666666667
Technically Savvy,Convenience,Germany,0.09045287637698898
Technically Savvy,Convenience,Mexico,0.09480373831775699
Technically Savvy,Convenience,Costa Rica,0.09942196531791907
Technically Savvy,Convenience,Spain,0.09928539526574356
Technically Savvy,Convenience,Canada,0.0688574938574938
Technically Savvy,Convenience,United States,0.045135305223410915
Technically Savvy,Convenience,Brazil,0.06914033798677456
Technically Savvy,Convenience,United Kingdom,0.04434907010014306
Technically Savvy,Convenience,Estonia,0.18437499999999998
Technically Savvy,Convenience,Venezuela,0.08944337811900194
Technically Savvy,Convenience,French Guiana,0.35
Technically Savvy,Convenience,Chile,0.09001663893510821
Technically Savvy,Convenience,Hungary,0.08627450980392158
Technically Savvy,Convenience,Bulgaria,0.06849315068493149
Technically Savvy,Convenience,Argentina,0.11727199354318002
Technically Savvy,Convenience,Colombia,0.10485651214128028
Technically Savvy,Convenience,Ghana,0.06511627906976744
Technically Savvy,Convenience,Greece,0.06326530612244897
Technically Savvy,Convenience,Paraguay,0.15229357798165138
Technically Savvy,Convenience,Vietnam,0.08333333333333333
Technically Savvy,Convenience,Peru,0.08389057750759876
Technically Savvy,Convenience,Malaysia,0.08129496402877699
Technically Savvy,Convenience,United Arab Emirates,0.09367088607594937
Technically Savvy,Convenience,Australia,0.052530933633295855
Technically Savvy,Convenience,Ecuador,0.08793565683646114
Technically Savvy,Convenience,Philippines,0.08481675392670154
Technically Savvy,Convenience,India,0.0747658945293248
Technically Savvy,Convenience,China,0.07954545454545454
Technically Savvy,Convenience,Indonesia,0.08171745152354566
Technically Savvy,Convenience,Kazakhstan,0.15
Technically Savvy,Convenience,Thailand,0.06774193548387096
Technically Savvy,Convenience,Guatemala,0.09428571428571425
Technically Savvy,Convenience,Taiwan,0.05416666666666667
Technically Savvy,Convenience,Dominican Republic,0.06495726495726496
Technically Savvy,Convenience,Cote D'Ivoire,0.18555555555555556
Technically Savvy,Convenience,Reunion,0.11702127659574471
Technically Savvy,Convenience,Luxembourg,0.10689655172413794
Technically Savvy,Convenience,Netherlands,0.05636363636363638
Technically Savvy,Convenience,Uganda,0.05172413793103448
Technically Savvy,Convenience,Russian Federation,0.08080808080808081
Technically Savvy,Convenience,Europe,0.11234567901234567
Technically Savvy,Convenience,"Iran, Islamic Republic of",0.055468750000000004
Technically Savvy,Convenience,Israel,0.04691358024691358
Technically Savvy,Convenience,Portugal,0.05769230769230768
Technically Savvy,Convenience,Bangladesh,0.06024844720496894
Technically Savvy,Convenience,Austria,0.08208333333333334
Technically Savvy,Convenience,South Africa,0.059024390243902436
Technically Savvy,Convenience,Malta,0.20769230769230768
Technically Savvy,Convenience,Hong Kong,0.125
Technically Savvy,Convenience,Benin,0.12222222222222222
Technically Savvy,Convenience,New Zealand,0.046039603960396025
Technically Savvy,Convenience,Honduras,0.0625
Technically Savvy,Convenience,Bolivia,0.11458333333333336
Technically Savvy,Convenience,nan,0.15483870967741936
Technically Savvy,Convenience,Qatar,0.17647058823529413
Technically Savvy,Convenience,Senegal,0.1627450980392157
Technically Savvy,Convenience,Bahamas,0.18
Technically Savvy,Convenience,Mauritius,0.11071428571428572
Technically Savvy,Convenience,Nicaragua,0.15714285714285714
Technically Savvy,Convenience,Romania,0.029319371727748688
Technically Savvy,Convenience,Uruguay,0.09329608938547486
Technically Savvy,Convenience,"Korea, Republic of",0.10416666666666667
